lfdn;external_lfdn;tester;dispcode;lastpage;quality;duration;c_0001;v_3;Einverst_Bedingungen;v_132_alter;v_133_Geschlecht;dupl1_svo1;dupl1_svo2;dupl1_svo3;dupl1_svo4;dupl1_svo5;dupl1_svo6;svo7;svo8;svo9;svo10;svo11;svo12;svo13;svo14;svo15;svo16;svo17;svo18;svo19;svo20;svo21;svo22;svo23;svo24;v_130_Instrukt_SVO;v_131_instrukt_SVO;v_57_ase_item_1;v_59_ASE_1_A;v_60_ASE_1_B;v_136_ase_Item_2;v_137_Item_2_A;v_138_Item_2_B;v_139_ase_Item_3;v_140_item3A;v_141_item3_b;v_142_ase_item4;v_143_ase_Item4A;v_144_ase_item4B;v_145_ase_item5;v_146_ase_item5A;v_147_ase_item5B;v_148_ase_item6;v_149_ase_item6A;v_150_ase_item6B;v_151_ase_item7;v_152_ase_item7A;v_153_ase_item7B;v_154_ase_item8;v_155_ase_item8A;v_156_ase_item8B;v_157_ase_item9;v_158_ase_item9A;v_159_ase_item9B;v_160_ase_item10;v_161_ase_item10A;v_162_ase_item10B;v_163_ase_item11;v_164_ase_item11A;v_165_ase_item11B;v_166_ase_item12;v_167_ase_item12A;v_168_ase_item12B;v_169_ase_item13;v_170_ase_item13A;v_171_ase_item13B;v_172_ase_item14;v_173_ase_item14A;v_174_ase_item14B;v_175_ase_item15;v_176_ase_item15A;v_177_ase_item15B;v_178_ase_item16;v_179_ase_item16A;v_180_ase_item16B;v_181_ase_item17;v_182_ase_item17A;v_183_ase_item17B;v_184_ase_item18;v_185_ase_item18A;v_186_ase_item18B;v_187_ase_item19;v_188_ase_item19A;v_189_ase_item19B;v_190_ase_item20;v_191_ase_item20A;v_192_ase_item20B;v_193_ase_item21;v_194_ase_item21A;v_195_ase_item21B;v_196_ase_item22;v_197_ase_iteam22A;v_198_ase_item22B;v_199_ase_item23;v_200_ase_item23A;v_201_ase_item23B;v_202_ase_item24;v_203_ase_item24A;v_204_ase_item24B;v_11;v_8;device_type;participant_browser;participant_browser_version;participant_os;participant_device;participant_brand;participant_model;participant_isbot;participant_continent;participant_country;participant_region;participant_city;participant_latitude;participant_longitude;quota;quota_assignment;page_history;hflip;vflip;output_mode;javascript;flash;session_id;language;cleaned;ats;datetime;date_of_last_access;date_of_first_mail;rts3775073;rts3775076;rts3775078;rts3784671;rts3799655;rts3813907;rts3813922;rts3818110;rts3819678;rts3842819;rts3842822;rts3842825;rts3842828;rts3842830;rts3842832;rts3842833;rts3842835;rts3842837;rts3842838;rts3842840;rts3842842;rts3842857;rts3842859;rts3842861;rts3842862;rts3842864;rts3842866;rts3842870;rts3842872;rts3842874;rts3842875;rts3842877;rts3842879;rts3842880;rts3842882;rts3842884;rts3842886;rts3842888;rts3842890;rts3842891;rts3842893;rts3842895;rts3842900;rts3842902;rts3842904;rts3842905;rts3842907;rts3842909;rts3842910;rts3842912;rts3842914;rts3842915;rts3842917;rts3842919;rts3842920;rts3842922;rts3842924;rts3842925;rts3842927;rts3842929;rts3842932;rts3842934;rts3842936;rts3842937;rts3842939;rts3842941;rts3842942;rts3842944;rts3842946;rts3842947;rts3842949;rts3842951;rts3842955;rts3842957;rts3842959;rts3842966;rts3842968;rts3842970;rnd_pg_3821863_1;rnd_pg_3821863_2;rnd_pg_3821863_3;rnd_pg_3821863_4;rnd_pg_3821863_5;rnd_pg_3821863_6;rnd_pg_3821863_7;rnd_pg_3821863_8;rnd_pg_3821863_9;rnd_pg_3821863_10;rnd_pg_3821863_11;rnd_pg_3821863_12;rnd_pg_3821863_13;rnd_pg_3821863_14;rnd_pg_3821863_15;rnd_pg_3821863_16;rnd_pg_3821863_17;rnd_pg_3821863_18;rnd_pg_3821863_19;rnd_pg_3821863_20;rnd_pg_3821863_21;rnd_pg_3821863_22;rnd_pg_3821863_23;rnd_pg_3821863_24
222;0;0;31;3775080;-77;520;1;1;1;23;1;2;1;1;2;1;2;2;1;1;1;1;1;1;1;2;2;1;2;1;2;1;2;1;2;2;2;2;-77;2;3;-77;3;1;1;-77;2;-77;2;2;-77;1;3;-77;3;3;-77;4;1;2;-77;4;4;-77;4;4;-77;4;3;-77;2;-77;2;4;4;-77;2;-77;1;2;-77;1;1;2;-77;2;-77;2;1;2;-77;4;3;-77;4;4;-77;3;-77;3;2;-77;1;3;-77;3;3;-77;3;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842925,3842926,3842927,3842928,3842900,3842901,3842902,3842903,3842905,3842906,3842908,3842909,3842915,3842916,3842917,3842918,3842937,3842938,3842939,3842940,3842857,3842858,3842860,3842861,3842932,3842933,3842934,3842935,3842875,3842876,3842877,3842878,3842838,3842839,3842841,3842842,3842942,3842943,3842945,3842946,3842828,3842829,3842830,3842831,3842920,3842921,3842923,3842924,3842870,3842871,3842872,3842873,3842955,3842956,3842958,3842959,3842910,3842911,3842913,3842914,3842819,3842821,3842824,3842825,3799655,3813906,3813921,3813922,3813922,3813922,3842947,3842948,3842950,3842951,3842880,3842881,3842882,3842883,3842833,3842834,3842836,3842837,3842886,3842887,3842888,3842889,3842891,3842892,3842894,3842895,3842966,3842967,3842969,3842970,3842862,3842863,3842865,3842866,3775078,3775080;1;0;0;-77;-77;d3995d2a29d673d6a13ecbc5e1a5ce8e;1;0;1574696422;25.11.2019 15:40;25.11.2019 15:49;0000-00-00 00:00:00;9;0;520;201;446;0;454;290;20;437;0;442;392;396;0;472;0;474;377;0;381;353;0;356;507;0;510;411;414;0;372;374;0;464;469;0;477;486;0;491;0;494;313;321;0;325;0;330;426;0;431;336;339;0;402;0;406;297;307;0;362;365;0;344;349;0;385;0;389;457;0;461;419;0;422;497;0;503;3842925;3842900;3842905;3842915;3842937;3842857;3842932;3842875;3842838;3842942;3842828;3842920;3842870;3842955;3842910;3842819;3799655;3842947;3842880;3842833;3842886;3842891;3842966;3842862
223;0;0;31;3775080;-77;759;1;1;1;46;1;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;2;1;2;1;2;1;1;1;1;1;1;4;4;-77;4;4;-77;1;1;-77;2;-77;1;2;-77;2;1;1;-77;4;4;-77;4;4;-77;1;1;-77;1;1;-77;1;1;-77;1;1;-77;4;4;-77;4;4;-77;4;4;-77;4;4;-77;4;4;-77;4;4;-77;1;1;-77;1;1;-77;4;4;-77;4;4;-77;4;4;-77;4;4;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842833,3842834,3842836,3842837,3799655,3813906,3813907,3813921,3842819,3842821,3842822,3842824,3842857,3842858,3842859,3842860,3842966,3842967,3842968,3842969,3842828,3842829,3842830,3842831,3842886,3842886,3842886,3842887,3842888,3842889,3842942,3842943,3842944,3842945,3842838,3842839,3842841,3842842,3842880,3842881,3842882,3842883,3842891,3842892,3842893,3842894,3842920,3842921,3842922,3842923,3842862,3842863,3842864,3842865,3842910,3842911,3842912,3842913,3842947,3842948,3842949,3842950,3842932,3842933,3842934,3842935,3842915,3842916,3842917,3842918,3842937,3842938,3842939,3842940,3842870,3842871,3842872,3842873,3842925,3842926,3842927,3842928,3842955,3842956,3842957,3842958,3842875,3842876,3842877,3842878,3842905,3842906,3842907,3842908,3842900,3842901,3842902,3842903,3775078,3775080;0;1;0;-77;-77;21b4f84091015de2c19bd9cfa8b36f3a;1;0;1574698677;25.11.2019 16:17;25.11.2019 16:30;0000-00-00 00:00:00;8;0;759;485;562;569;0;539;15;575;580;0;606;612;0;545;0;555;634;0;638;585;590;0;670;674;0;718;722;0;738;741;0;643;647;0;619;622;0;651;656;0;750;753;0;745;747;0;678;682;0;703;706;0;661;665;0;725;728;0;694;697;0;712;714;0;626;630;0;686;690;0;731;734;0;596;600;0;3842833;3799655;3842819;3842857;3842966;3842828;3842886;3842942;3842838;3842880;3842891;3842920;3842862;3842910;3842947;3842932;3842915;3842937;3842870;3842925;3842955;3842875;3842905;3842900
224;0;0;31;3775080;-77;571;2;1;1;36;1;2;1;1;2;1;2;2;1;1;1;1;1;2;1;2;2;1;1;1;2;2;2;2;1;2;0;2;-77;2;2;-77;2;3;-77;3;2;-77;2;3;-77;3;2;-77;2;2;-77;2;3;-77;3;2;-77;2;3;-77;3;2;-77;1;3;-77;3;2;-77;2;2;-77;2;2;-77;2;2;-77;2;3;-77;3;2;-77;1;2;-77;1;3;-77;3;2;-77;2;3;-77;3;4;3;-77;3;-77;3;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3784671,3784671,3818110,3821863,3842870,3842871,3842873,3842874,3799655,3813906,3813921,3813922,3842886,3842887,3842889,3842890,3842932,3842933,3842935,3842936,3842857,3842858,3842860,3842861,3842891,3842892,3842894,3842895,3842937,3842938,3842940,3842941,3842819,3842821,3842824,3842825,3842880,3842881,3842883,3842884,3842925,3842926,3842928,3842929,3842833,3842834,3842836,3842837,3842955,3842956,3842957,3842958,3842915,3842916,3842918,3842919,3842900,3842901,3842903,3842904,3842905,3842906,3842908,3842909,3842875,3842876,3842878,3842879,3842966,3842967,3842969,3842970,3842947,3842948,3842950,3842951,3842942,3842943,3842945,3842946,3842920,3842921,3842923,3842924,3842828,3842829,3842831,3842832,3842862,3842863,3842865,3842866,3842838,3842839,3842841,3842842,3842910,3842911,3842913,3842914,3775078,3775080;0;0;0;-77;-77;1a8ea8eb15ab73b621bbec4f33899300;1;0;1574698856;25.11.2019 16:20;25.11.2019 16:30;0000-00-00 00:00:00;9;0;571;188;365;0;371;319;17;440;0;445;546;0;548;472;0;477;556;0;559;406;0;412;551;0;553;332;0;345;519;0;522;454;0;458;379;0;384;417;0;422;504;0;508;513;0;516;563;0;565;497;0;500;541;0;543;463;0;466;393;0;398;430;0;433;536;0;538;531;0;533;485;490;0;526;0;529;3842870;3799655;3842886;3842932;3842857;3842891;3842937;3842819;3842880;3842925;3842833;3842955;3842915;3842900;3842905;3842875;3842966;3842947;3842942;3842920;3842828;3842862;3842838;3842910
225;0;0;31;3775080;-77;891;1;1;1;51;1;2;1;1;2;2;2;2;1;1;1;1;2;1;1;2;2;1;2;1;2;1;2;1;2;1;1;4;4;-77;4;4;-77;4;4;-77;4;4;-77;4;4;-77;1;1;-77;4;4;-77;4;4;-77;4;4;-77;1;1;-77;2;-77;2;1;1;-77;1;1;-77;1;1;-77;2;-77;1;4;4;-77;4;4;-77;3;-77;3;1;1;-77;4;4;-77;3;-77;3;4;4;-77;3;-77;3;1;1;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842910,3842911,3842913,3842914,3842942,3842943,3842945,3842946,3842920,3842921,3842922,3842923,3842819,3842821,3842822,3842824,3799655,3813906,3813907,3813921,3842828,3842829,3842830,3842831,3842947,3842948,3842949,3842950,3842900,3842901,3842902,3842903,3842966,3842967,3842968,3842969,3842886,3842887,3842889,3842890,3842915,3842916,3842917,3842918,3842905,3842906,3842907,3842908,3842833,3842834,3842835,3842836,3842870,3842871,3842872,3842873,3842838,3842839,3842840,3842841,3842862,3842863,3842864,3842865,3842955,3842956,3842958,3842959,3842937,3842938,3842939,3842940,3842932,3842933,3842934,3842935,3842925,3842926,3842928,3842929,3842880,3842881,3842882,3842883,3842857,3842858,3842859,3842860,3842891,3842892,3842893,3842894,3842875,3842876,3842877,3842878,3775078,3775080;0;1;0;-77;-77;434da676d3d8f1a413bb825ea11d5394;1;0;1574704006;25.11.2019 17:46;25.11.2019 18:01;0000-00-00 00:00:00;14;0;891;386;567;572;0;480;22;552;559;0;581;590;0;707;712;0;735;739;0;856;860;0;745;749;0;721;728;0;879;884;0;837;850;0;648;0;659;868;873;0;612;616;0;692;700;0;491;0;505;672;678;0;536;545;0;807;0;826;787;792;0;777;782;0;514;0;529;597;604;0;757;0;770;633;641;0;3842910;3842942;3842920;3842819;3799655;3842828;3842947;3842900;3842966;3842886;3842915;3842905;3842833;3842870;3842838;3842862;3842955;3842937;3842932;3842925;3842880;3842857;3842891;3842875
226;0;0;31;3775080;-77;608;2;1;1;26;1;2;2;1;2;1;2;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;-77;2;3;-77;3;3;-77;3;4;3;-77;3;-77;4;4;4;-77;1;1;-77;4;4;-77;2;-77;2;3;-77;3;3;-77;4;1;1;-77;2;-77;2;3;-77;4;1;2;-77;1;2;-77;4;3;-77;3;-77;3;3;-77;4;2;-77;2;2;-77;2;2;-77;1;1;2;-77;2;-77;1;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842833,3842834,3842835,3842836,3842966,3842967,3842969,3842970,3842886,3842887,3842889,3842890,3842915,3842916,3842917,3842918,3842932,3842933,3842935,3842936,3842838,3842839,3842841,3842842,3842942,3842943,3842945,3842946,3842925,3842926,3842928,3842929,3842905,3842906,3842908,3842909,3842857,3842858,3842859,3842860,3842947,3842948,3842950,3842951,3842891,3842892,3842893,3842894,3842937,3842938,3842940,3842941,3799655,3813906,3813921,3813922,3842910,3842911,3842912,3842913,3842920,3842921,3842922,3842923,3842880,3842881,3842883,3842884,3842862,3842863,3842864,3842865,3842870,3842871,3842872,3842873,3842955,3842956,3842957,3842958,3842819,3842821,3842824,3842825,3842875,3842876,3842878,3842879,3842828,3842829,3842831,3842832,3842900,3842901,3842903,3842904,3775078,3775080;0;1;0;-77;-77;1ccd601a33455f21441b5ae187190173;1;0;1574705468;25.11.2019 18:11;25.11.2019 18:21;0000-00-00 00:00:00;6;0;608;251;512;0;516;320;14;578;0;582;589;0;594;329;342;0;429;0;433;465;468;0;551;554;0;562;566;0;584;0;586;543;0;546;372;0;379;484;487;0;596;0;600;458;0;461;522;526;0;388;393;0;530;537;0;450;0;454;416;0;423;503;0;506;440;0;445;474;0;478;568;574;0;351;0;359;3842833;3842966;3842886;3842915;3842932;3842838;3842942;3842925;3842905;3842857;3842947;3842891;3842937;3799655;3842910;3842920;3842880;3842862;3842870;3842955;3842819;3842875;3842828;3842900
227;0;0;31;3775080;-77;871;2;1;1;39;1;2;2;1;2;2;2;2;2;1;2;1;1;1;2;2;2;1;2;1;2;1;2;1;2;1;1;4;4;-77;4;4;-77;4;4;-77;4;4;-77;4;4;-77;1;1;-77;4;3;-77;1;2;-77;4;4;-77;1;1;-77;4;3;-77;1;1;-77;4;4;-77;1;2;-77;4;3;-77;2;-77;1;3;-77;3;3;-77;4;1;2;-77;1;1;-77;2;-77;1;3;-77;3;3;-77;4;1;1;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842862,3842863,3842864,3842865,3842905,3842906,3842907,3842908,3842955,3842956,3842958,3842959,3842910,3842911,3842912,3842913,3842838,3842839,3842840,3842841,3842915,3842916,3842918,3842919,3842947,3842948,3842950,3842951,3842828,3842829,3842830,3842831,3842891,3842892,3842893,3842894,3842942,3842943,3842945,3842946,3842925,3842926,3842928,3842929,3842966,3842967,3842968,3842969,3842833,3842834,3842835,3842836,3842875,3842876,3842877,3842878,3842937,3842938,3842939,3842940,3842886,3842887,3842888,3842889,3842880,3842881,3842882,3842883,3842932,3842933,3842934,3842935,3842870,3842871,3842872,3842873,3842819,3842821,3842822,3842824,3842920,3842921,3842923,3842924,3842900,3842901,3842902,3842903,3799655,3813906,3813907,3813921,3842857,3842858,3842859,3842860,3775078,3775080;1;0;0;-77;-77;ff8f7a0aefe1777ec4e40ad2d48ce793;1;0;1574707977;25.11.2019 18:52;25.11.2019 19:07;0000-00-00 00:00:00;21;0;870;313;840;846;0;429;32;797;800;0;601;606;0;663;670;0;536;547;0;856;862;0;444;456;0;783;788;0;677;684;0;760;765;0;719;726;0;614;618;0;821;828;0;468;478;0;514;523;0;560;0;571;808;0;815;636;0;643;772;777;0;695;707;0;625;0;630;581;0;589;492;0;499;649;656;0;3842862;3842905;3842955;3842910;3842838;3842915;3842947;3842828;3842891;3842942;3842925;3842966;3842833;3842875;3842937;3842886;3842880;3842932;3842870;3842819;3842920;3842900;3799655;3842857
228;0;0;32;3775080;-77;-1;2;1;1;42;2;2;1;1;2;2;2;2;1;1;1;1;2;1;2;2;2;1;2;1;2;1;2;1;2;2;0;2;-77;1;4;4;-77;1;1;-77;1;1;-77;3;-77;4;4;4;-77;1;2;-77;1;2;-77;4;4;-77;1;1;-77;3;-77;4;1;1;-77;2;-77;1;1;2;-77;4;3;-77;4;4;-77;3;-77;4;3;-77;3;4;4;-77;1;1;-77;3;-77;4;1;2;-77;3;-77;4;3;-77;4;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842880,3842881,3842882,3842883,3842920,3842921,3842923,3842924,3842925,3842926,3842928,3842929,3842900,3842901,3842903,3842904,3842947,3842948,3842949,3842950,3842862,3842863,3842864,3842865,3842955,3842956,3842958,3842959,3842932,3842933,3842934,3842935,3842905,3842906,3842907,3842908,3842838,3842839,3842841,3842842,3842915,3842916,3842917,3842918,3842875,3842876,3842877,3842877,3842877,3842878,3799655,3813906,3813921,3813922,3842828,3842829,3842830,3842831,3842857,3842858,3842859,3842860,3842966,3842967,3842969,3842970,3842870,3842871,3842872,3842873,3842910,3842911,3842912,3842913,3842819,3842821,3842822,3842824,3842937,3842938,3842939,3842940,3842942,3842943,3842945,3842946,3842891,3842892,3842893,3842894,3842886,3842887,3842889,3842890,3842833,3842834,3842835,3842836,3775078,3775080;0;1;0;-77;-77;ef8651de7a074412a150170a70ca68d5;1;0;1574712505;25.11.2019 20:08;25.11.2019 20:58;0000-00-00 00:00:00;5;0;2985;2467;2836;0;2844;2574;11;2910;2913;0;2850;2854;0;2967;2970;0;2796;0;2799;2861;2864;0;2728;2731;0;2884;2887;0;2821;2828;0;2584;2594;0;2951;0;2961;2940;2944;0;2668;0;2686;2782;2785;0;2896;2900;0;2809;2812;0;2613;0;2632;2643;0;2656;2760;2769;0;2920;2924;0;2929;0;2932;2707;2713;0;2739;0;2746;2872;0;2875;3842880;3842920;3842925;3842900;3842947;3842862;3842955;3842932;3842905;3842838;3842915;3842875;3799655;3842828;3842857;3842966;3842870;3842910;3842819;3842937;3842942;3842891;3842886;3842833
229;0;0;31;3775080;-77;145;2;1;1;24;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;4;4;-77;4;4;-77;4;4;-77;2;-77;2;4;4;-77;4;4;-77;2;-77;2;2;-77;2;2;-77;2;4;4;-77;2;-77;2;2;-77;2;4;4;-77;4;4;-77;4;4;-77;2;-77;2;2;-77;2;2;-77;2;2;-77;2;2;-77;2;4;4;-77;2;-77;2;2;-77;2;4;4;-77;2;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842880,3842881,3842882,3842883,3842925,3842926,3842928,3842929,3842932,3842933,3842935,3842936,3842910,3842911,3842912,3842913,3842905,3842906,3842907,3842908,3842942,3842943,3842944,3842945,3842920,3842921,3842923,3842924,3842857,3842858,3842859,3842860,3842828,3842829,3842830,3842831,3842955,3842956,3842958,3842959,3842862,3842863,3842865,3842866,3842915,3842916,3842918,3842919,3842875,3842876,3842878,3842879,3842833,3842834,3842836,3842837,3842886,3842887,3842889,3842890,3842819,3842821,3842822,3842824,3842966,3842967,3842968,3842969,3842870,3842871,3842873,3842874,3799655,3813906,3813907,3813921,3842900,3842901,3842902,3842903,3842891,3842892,3842894,3842895,3842838,3842839,3842840,3842841,3842937,3842938,3842940,3842941,3842947,3842948,3842950,3842951,3775078,3775080;0;1;0;-77;-77;92410a14d07c1d137275247b181670c6;1;0;1574715973;25.11.2019 21:06;25.11.2019 21:08;0000-00-00 00:00:00;6;0;145;44;120;122;0;50;17;105;107;0;84;85;0;98;0;100;130;132;0;80;82;0;89;0;91;116;0;118;95;0;97;55;57;0;101;0;103;127;0;128;123;125;0;71;72;0;67;69;0;92;0;94;77;0;79;60;0;62;63;0;65;133;0;136;74;76;0;137;0;140;87;0;88;109;115;0;3842880;3842925;3842932;3842910;3842905;3842942;3842920;3842857;3842828;3842955;3842862;3842915;3842875;3842833;3842886;3842819;3842966;3842870;3799655;3842900;3842891;3842838;3842937;3842947
231;0;0;31;3775080;-77;610;1;1;1;23;2;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;2;1;1;4;4;-77;4;4;-77;4;3;-77;3;-77;4;1;1;-77;4;4;-77;1;2;-77;4;4;-77;2;-77;1;2;-77;1;4;4;-77;1;1;-77;4;4;-77;1;1;-77;4;4;-77;4;4;-77;2;-77;1;1;1;-77;1;1;-77;3;-77;4;4;4;-77;1;1;-77;2;-77;2;4;4;-77;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3784671,3784671,3818110,3821863,3842932,3842933,3842934,3842935,3842891,3842892,3842893,3842894,3842966,3842967,3842968,3842969,3842880,3842881,3842883,3842884,3842862,3842863,3842864,3842865,3842900,3842901,3842902,3842903,3842947,3842948,3842949,3842950,3842905,3842906,3842907,3842908,3842955,3842956,3842958,3842959,3842857,3842858,3842859,3842860,3842920,3842921,3842923,3842924,3842937,3842937,3842938,3842940,3842941,3842819,3842821,3842822,3842824,3842833,3842834,3842836,3842837,3842870,3842871,3842872,3842873,3842886,3842887,3842888,3842889,3842828,3842829,3842830,3842831,3842875,3842875,3842875,3842876,3842878,3842879,3842838,3842839,3842840,3842841,3842915,3842916,3842917,3842918,3842910,3842911,3842912,3842913,3842925,3842926,3842927,3842928,3799655,3813906,3813907,3813921,3842942,3842943,3842944,3842945,3775078,3775080;1;0;0;-77;-77;0b36b3d689cf12bc6034032069ff2893;1;0;1574752761;26.11.2019 07:19;26.11.2019 07:29;0000-00-00 00:00:00;10;0;610;171;596;598;0;231;16;364;370;0;409;413;0;378;0;380;564;567;0;340;343;0;292;295;0;386;389;0;435;0;560;282;0;285;399;404;0;256;262;0;305;308;0;324;327;0;580;584;0;571;575;0;348;0;352;588;591;0;241;249;0;358;0;361;603;605;0;316;319;0;332;0;334;270;274;0;3842932;3842891;3842966;3842880;3842862;3842900;3842947;3842905;3842955;3842857;3842920;3842937;3842819;3842833;3842870;3842886;3842828;3842875;3842838;3842915;3842910;3842925;3799655;3842942
233;0;0;31;3775080;-77;679;2;1;1;33;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;2;2;1;2;1;2;1;2;2;2;2;2;4;4;-77;2;-77;2;3;-77;3;2;-77;2;2;-77;2;2;-77;2;3;-77;4;1;2;-77;2;-77;2;3;-77;3;3;-77;3;1;1;-77;1;1;-77;3;-77;4;2;-77;2;2;-77;2;3;-77;3;2;-77;2;4;3;-77;1;1;-77;2;-77;2;3;-77;3;4;4;-77;3;-77;4;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842925,3842926,3842928,3842929,3842875,3842876,3842878,3842879,3842870,3842871,3842872,3842873,3842915,3842916,3842918,3842919,3842955,3842956,3842957,3842958,3842920,3842921,3842923,3842924,3842838,3842839,3842841,3842842,3842905,3842906,3842908,3842909,3842947,3842948,3842950,3842951,3842828,3842829,3842831,3842832,3842942,3842943,3842945,3842946,3842857,3842858,3842860,3842861,3842862,3842863,3842865,3842866,3842886,3842887,3842889,3842890,3842937,3842938,3842939,3842940,3842910,3842911,3842913,3842914,3842900,3842901,3842902,3842903,3842833,3842834,3842836,3842837,3799655,3813906,3813907,3813921,3842891,3842892,3842893,3842894,3842880,3842881,3842883,3842884,3842932,3842933,3842934,3842935,3842966,3842967,3842969,3842970,3842819,3842821,3842824,3842825,3775078,3775080;0;1;0;-77;-77;f4c91152950315b8b8a1ecdfbce950d4;1;0;1574762901;26.11.2019 10:08;26.11.2019 10:19;0000-00-00 00:00:00;10;0;679;283;608;612;0;374;17;669;0;672;509;0;514;598;0;601;475;0;481;538;0;543;548;0;554;417;424;0;401;0;407;629;0;632;562;0;566;618;622;0;589;592;0;486;0;493;580;0;584;430;0;436;459;0;463;382;0;392;637;645;0;573;576;0;519;0;526;498;0;504;446;451;0;652;0;664;3842925;3842875;3842870;3842915;3842955;3842920;3842838;3842905;3842947;3842828;3842942;3842857;3842862;3842886;3842937;3842910;3842900;3842833;3799655;3842891;3842880;3842932;3842966;3842819
234;0;0;31;3775080;-77;680;2;1;1;44;1;2;1;1;2;1;2;2;1;1;1;1;1;2;1;2;2;1;2;1;2;2;2;2;1;1;1;3;-77;3;3;-77;3;3;-77;3;3;-77;3;3;-77;3;3;-77;3;3;-77;3;3;-77;3;2;-77;2;2;-77;2;3;-77;3;1;1;-77;2;-77;2;3;-77;3;2;-77;2;2;-77;2;3;-77;3;2;-77;2;1;1;-77;1;1;-77;3;-77;3;2;-77;2;2;-77;2;3;-77;3;1;1;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;0;-66;3775073,3775075,3819678,3784671,3818110,3821863,3842920,3842921,3842923,3842924,3799655,3813906,3813921,3813922,3842833,3842834,3842836,3842837,3842932,3842933,3842934,3842935,3842875,3842876,3842878,3842879,3842891,3842892,3842893,3842894,3842819,3842821,3842824,3842825,3842838,3842839,3842841,3842842,3842925,3842926,3842928,3842929,3842942,3842943,3842945,3842946,3842870,3842871,3842873,3842874,3842966,3842967,3842969,3842970,3842937,3842938,3842939,3842940,3842947,3842948,3842950,3842951,3842900,3842901,3842903,3842904,3842955,3842956,3842958,3842959,3842905,3842906,3842908,3842909,3842828,3842829,3842831,3842832,3842915,3842916,3842918,3842919,3842862,3842863,3842865,3842866,3842886,3842887,3842889,3842890,3842857,3842858,3842860,3842861,3842910,3842911,3842913,3842914,3842880,3842881,3842883,3842884,3775078,3775080;1;0;0;-77;-77;a1914aa7eff319c8f2dfed0756921b48;1;0;1574764297;26.11.2019 10:31;26.11.2019 10:42;0000-00-00 00:00:00;17;0;680;190;325;0;331;285;26;400;0;405;543;0;548;339;0;345;412;0;419;595;0;600;567;0;572;451;0;457;373;0;379;616;0;621;582;0;588;387;394;0;505;0;510;529;0;535;606;0;611;555;0;560;298;0;313;427;0;433;353;362;0;478;484;0;439;0;444;491;0;497;517;0;522;463;0;468;3842920;3799655;3842833;3842932;3842875;3842891;3842819;3842838;3842925;3842942;3842870;3842966;3842937;3842947;3842900;3842955;3842905;3842828;3842915;3842862;3842886;3842857;3842910;3842880
