"","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Datenschutz","SVO_demo_choice","1_SVO_choice","1_SVO_time_First Click","1_SVO_time_Last Click","1_SVO_time_Page Submit","1_SVO_time_Click Count","2_SVO_choice","2_SVO_time_First Click","2_SVO_time_Last Click","2_SVO_time_Page Submit","2_SVO_time_Click Count","3_SVO_choice","3_SVO_time_First Click","3_SVO_time_Last Click","3_SVO_time_Page Submit","3_SVO_time_Click Count","4_SVO_choice","4_SVO_time_First Click","4_SVO_time_Last Click","4_SVO_time_Page Submit","4_SVO_time_Click Count","5_SVO_choice","5_SVO_time_First Click","5_SVO_time_Last Click","5_SVO_time_Page Submit","5_SVO_time_Click Count","6_SVO_choice","6_SVO_time_First Click","6_SVO_time_Last Click","6_SVO_time_Page Submit","6_SVO_time_Click Count","7_SVO_choice","7_SVO_time_First Click","7_SVO_time_Last Click","7_SVO_time_Page Submit","7_SVO_time_Click Count","8_SVO_choice","8_SVO_time_First Click","8_SVO_time_Last Click","8_SVO_time_Page Submit","8_SVO_time_Click Count","9_SVO_choice","9_SVO_time_First Click","9_SVO_time_Last Click","9_SVO_time_Page Submit","9_SVO_time_Click Count","10_SVO_choice","10_SVO_time_First Click","10_SVO_time_Last Click","10_SVO_time_Page Submit","10_SVO_time_Click Count","11_SVO_choice","11_SVO_time_First Click","11_SVO_time_Last Click","11_SVO_time_Page Submit","11_SVO_time_Click Count","12_SVO_choice","12_SVO_time_First Click","12_SVO_time_Last Click","12_SVO_time_Page Submit","12_SVO_time_Click Count","13_SVO_choice","13_SVO_time_First Click","13_SVO_time_Last Click","13_SVO_time_Page Submit","13_SVO_time_Click Count","14_SVO_choice","14_SVO_time_First Click","14_SVO_time_Last Click","14_SVO_time_Page Submit","14_SVO_time_Click Count","15_SVO_choice","15_SVO_time_First Click","15_SVO_time_Last Click","15_SVO_time_Page Submit","15_SVO_time_Click Count","16_SVO_choice","16_SVO_time_First Click","16_SVO_time_Last Click","16_SVO_time_Page Submit","16_SVO_time_Click Count","17_SVO_choice","17_SVO_time_First Click","17_SVO_time_Last Click","17_SVO_time_Page Submit","17_SVO_time_Click Count","18_SVO_choice","18_SVO_time_First Click","18_SVO_time_Last Click","18_SVO_time_Page Submit","18_SVO_time_Click Count","19_SVO_choice","19_SVO_time_First Click","19_SVO_time_Last Click","19_SVO_time_Page Submit","19_SVO_time_Click Count","20_SVO_choice","20_SVO_time_First Click","20_SVO_time_Last Click","20_SVO_time_Page Submit","20_SVO_time_Click Count","21_SVO_choice","21_SVO_time_First Click","21_SVO_time_Last Click","21_SVO_time_Page Submit","21_SVO_time_Click Count","22_SVO_choice","22_SVO_time_First Click","22_SVO_time_Last Click","22_SVO_time_Page Submit","22_SVO_time_Click Count","23_SVO_choice","23_SVO_time_First Click","23_SVO_time_Last Click","23_SVO_time_Page Submit","23_SVO_time_Click Count","24_SVO_choice","24_SVO_time_First Click","24_SVO_time_Last Click","24_SVO_time_Page Submit","24_SVO_time_Click Count","Sex","Age","Pres_Orig","Loop_count","Pres_Orig_1","Pres_Orig_2","Pres_Orig_3","Pres_Orig_4","Pres_Orig_5","Pres_Orig_6","Pres_Orig_7","Pres_Orig_8","Pres_Orig_9","Pres_Orig_10","Pres_Orig_11","Pres_Orig_12","Pres_Orig_13","Pres_Orig_14","Pres_Orig_15","Pres_Orig_16","Pres_Orig_17","Pres_Orig_18","Pres_Orig_19","Pres_Orig_20","Pres_Orig_21","Pres_Orig_22","Pres_Orig_23","Pres_Orig_24","Trial_1","Trial_2","Trial_3","Trial_4","Trial_5","Trial_6","Trial_7","Trial_8","Trial_9","Trial_10","Trial_11","Trial_12","Trial_13","Trial_14","Trial_15","Trial_16","Trial_17","Trial_18","Trial_19","Trial_20","Trial_21","Trial_22","Trial_23","Trial_24","DeviceIdentifier"
"11","2021-07-16 14:11:29","2021-07-16 14:19:06","IP Address","100","457","True","2021-07-16 14:19:07","R_24ehhH8r2vfqdoF","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","11.413","11.413","12.233","1","Rechte Option","2.283","3.203","3.586","2","Linke Option","2.34","3.46","3.7","2","Linke Option","6.259","6.259","7.05","1","Rechte Option","4.06","4.06","4.844","1","Linke Option","3.777","3.777","4.657","1","Rechte Option","2.461","2.461","3.189","1","Linke Option","5.399","5.399","6.406","1","Rechte Option","5.283","5.283","6.258","1","Rechte Option","4.06","4.06","5.395","1","Rechte Option","2.598","2.598","4.221","1","Rechte Option","5.751","6.775","7.556","2","Rechte Option","4.353","4.353","5.185","1","Rechte Option","2.87","6.502","7.165","2","Linke Option","2.866","2.866","3.691","1","Rechte Option","4.205","4.205","5.117","1","Linke Option","5.056","5.056","7.6","1","Linke Option","4.83","4.83","5.661","1","Linke Option","4.55","4.55","5.581","1","Rechte Option","2.866","2.866","3.712","1","Rechte Option","2.502","4.595","5.345","2","Linke Option","2.67","4.479","4.949","3","Rechte Option","3.664","3.664","6.759","1","Linke Option","2.752","2.752","3.706","1","divers","23","0","24","0","1","0","1","1","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","12","17","16","1","4","9","22","6","20","10","18","7","3","13","14","21","5","11","2","19","15","24","8","23","NA"
"12","2021-07-16 14:35:14","2021-07-16 14:40:49","IP Address","100","335","True","2021-07-16 14:40:50","R_24bDhDclVKuIFBW","anonymous","DE","Ich stimme zu","Linke Option","Linke Option","2.913","2.913","6.164","1","Linke Option","6.071","6.071","6.937","1","Rechte Option","4.575","4.575","6.517","1","Linke Option","3.363","3.363","4.894","1","Linke Option","2.809","2.809","4.245","1","Linke Option","3.276","3.276","4.097","1","Linke Option","2.701","2.701","3.691","1","Linke Option","2.718","2.718","3.743","1","Rechte Option","3.305","3.305","4.208","1","Linke Option","3.676","3.676","5.492","1","Linke Option","6.487","6.487","7.314","1","Rechte Option","3.554","3.554","4.284","1","Linke Option","4.335","4.335","5.068","1","Linke Option","1.477","1.477","3.15","1","Linke Option","4.18","4.18","6.145","1","Rechte Option","3.481","3.481","4.328","1","Rechte Option","5.826","5.826","6.515","1","Linke Option","2.749","2.749","4.012","1","Rechte Option","2.615","2.615","3.335","1","Rechte Option","3.049","3.049","3.99","1","Linke Option","2.155","2.155","3.708","1","Linke Option","1.808","1.808","2.93","1","Linke Option","2.398","2.398","4.013","1","Rechte Option","2.657","2.657","3.293","1","weiblich","27","1","24","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","3","1","10","14","7","20","17","21","11","4","9","13","24","22","2","5","12","15","18","16","8","23","6","19","NA"
"13","2021-07-16 14:40:39","2021-07-16 14:49:42","IP Address","100","543","True","2021-07-16 14:49:43","R_OvE8lVqbRxTCQUN","anonymous","DE","Ich stimme zu","Rechte Option","Rechte Option","3.526","3.526","4.488","1","Linke Option","3.833","3.833","4.828","1","Linke Option","4.589","4.589","6.344","1","Linke Option","6.044","6.044","8.387","1","Rechte Option","2.544","2.544","5.682","1","Rechte Option","2.849","2.849","3.709","1","Linke Option","3.222","3.222","4.157","1","Rechte Option","5.881","8.057","9.2","2","Rechte Option","15.486","15.486","16.976","1","Linke Option","12.368","12.368","59.209","1","Rechte Option","3.886","7.118","7.929","2","Linke Option","5.436","5.436","11.847","1","Rechte Option","2.415","2.415","3.074","1","Linke Option","5.132","5.132","5.861","1","Rechte Option","6.635","6.635","8.486","1","Rechte Option","13.331","13.331","14.091","1","Rechte Option","6.938","7.497","8.461","2","Linke Option","3.747","3.747","6.198","1","Rechte Option","3.948","3.948","6.239","1","Rechte Option","6.051","6.051","10.127","1","Rechte Option","7.062","7.062","9.876","1","Linke Option","11.002","11.002","12.614","1","Rechte Option","5.444","5.444","6.208","1","Linke Option","2.703","2.703","4.299","1","männlich","26","1","24","0","1","1","0","1","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","1","17","10","12","16","23","24","22","9","11","14","7","3","19","20","5","15","13","21","6","2","1","4","18","8","NA"
"14","2021-07-16 14:30:42","2021-07-16 14:53:23","IP Address","100","1361","True","2021-07-16 14:53:24","R_2Y4WOZhYt6Vxw0e","anonymous","DE","Ich stimme zu","Rechte Option","Rechte Option","4.406","4.663","5.445","2","Linke Option","4.307","5.924","6.811","3","Linke Option","2.402","2.402","4.079","1","Rechte Option","4.717","4.983","5.651","2","Rechte Option","3.488","4.208","5.783","2","Rechte Option","4.535","4.535","5.52","1","Linke Option","4.467","4.467","5.384","1","Linke Option","10.072","10.072","10.984","1","Rechte Option","2.99","3.382","4.206","2","Linke Option","4.532","4.532","5.844","1","Rechte Option","7.885","7.885","9.416","1","Rechte Option","14.316","14.316","15.114","1","Linke Option","3.93","3.93","7.177","1","Linke Option","3.225","3.225","4.216","1","Linke Option","4.645","4.645","7.755","1","Rechte Option","4.15","4.487","5.206","2","Rechte Option","4.642","4.642","5.226","1","Linke Option","4.423","5.591","9.557","4","Rechte Option","7.167","7.167","7.959","1","Linke Option","3.373","4.069","6.885","2","Linke Option","3.993","3.993","5.224","1","Linke Option","6.563","6.563","9.667","1","Rechte Option","3.908","3.908","4.589","1","Rechte Option","3.878","4.662","5.012","2","männlich","33","0","24","0","0","1","1","0","0","1","1","0","0","1","1","1","1","0","1","1","1","1","0","1","0","0","0","7","4","13","8","16","3","6","21","20","18","23","14","11","15","5","19","24","10","1","9","12","2","22","17","NA"
"15","2021-07-16 14:49:35","2021-07-16 14:53:39","IP Address","100","243","True","2021-07-16 14:53:39","R_1CHGngZFDGeLSU8","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","2.078","2.078","2.956","1","Linke Option","2.636","2.636","3.889","1","Linke Option","1.368","1.832","2.816","2","Linke Option","1.758","3.246","5.821","2","Rechte Option","1.409","1.409","2.08","1","Rechte Option","1.744","1.744","2.535","1","Linke Option","2.956","2.956","4.338","1","Rechte Option","18.428","18.428","19.169","1","Linke Option","1.81","1.81","2.669","1","Rechte Option","3.134","4.334","7.628","2","Linke Option","2.979","2.979","3.817","1","Linke Option","1.951","4.321","4.975","2","Linke Option","1.687","1.687","3.038","1","Linke Option","3.336","3.336","4.521","1","Linke Option","1.453","1.453","2.35","1","Rechte Option","1.343","1.343","2","1","Linke Option","2.592","2.592","3.485","1","Linke Option","2.451","2.451","3.713","1","Rechte Option","3.291","3.979","4.222","2","Linke Option","2.015","2.015","3.32","1","Linke Option","1.327","2.095","2.445","2","Rechte Option","8.216","8.216","9.385","1","Linke Option","1.563","1.563","2.71","1","Rechte Option","2.93","2.93","3.665","1","weiblich","23","1","24","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","1","1","0","1","1","20","2","15","10","13","16","6","11","23","1","24","9","14","3","8","12","21","5","7","22","17","4","19","18","NA"
"16","2021-07-16 14:49:03","2021-07-16 14:54:01","IP Address","100","297","True","2021-07-16 14:54:01","R_1roTJxCRV7pg5Do","anonymous","DE","Ich stimme zu","Linke Option","Linke Option","1.242","1.242","2.166","1","Linke Option","1.394","1.394","2.211","1","Rechte Option","3.358","3.358","5.042","1","Rechte Option","1.573","1.573","2.504","1","Rechte Option","2.718","2.718","8.073","1","Linke Option","3.557","3.557","5.1","1","Linke Option","2.624","2.624","3.758","1","Rechte Option","2.625","2.625","3.591","1","Linke Option","1.778","1.778","2.849","1","Rechte Option","1.662","1.675","2.808","2","Linke Option","2.727","2.727","4.175","1","Rechte Option","2.588","3.8","3.702","2","Linke Option","1.63","2.244","3.223","2","Linke Option","1.428","1.428","2.24","1","Rechte Option","1.268","2.196","2.87","2","Rechte Option","4.317","4.317","8.51","1","Rechte Option","1.142","1.714","2.383","2","Rechte Option","2.448","2.448","3.658","1","Linke Option","1.154","1.681","2.327","2","Linke Option","1.651","2.115","2.977","2","Rechte Option","1.999","1.999","3.555","1","Rechte Option","1.444","1.444","2.17","1","Linke Option","2.563","2.563","3.924","1","Linke Option","1.297","1.297","3.434","1","weiblich","21","0","24","1","0","0","0","0","0","1","1","1","1","0","0","0","0","1","1","1","1","1","0","1","1","0","0","24","22","4","21","2","3","6","12","9","13","10","11","5","18","15","1","20","8","17","23","7","16","14","19","NA"
"17","2021-07-16 14:46:02","2021-07-16 14:54:28","IP Address","100","506","True","2021-07-16 14:54:28","R_2Y39DJdbQRhFssp","anonymous","DE","Ich stimme zu","Rechte Option","Linke Option","8.543","8.543","9.749","1","Rechte Option","7.797","7.797","8.683","1","Rechte Option","5.511","5.511","6.619","1","Rechte Option","4.446","4.446","5.57","1","Linke Option","5.414","5.414","6.486","1","Linke Option","4.775","4.775","6.542","1","Rechte Option","6.029","6.029","6.926","1","Rechte Option","7.033","7.033","8.147","1","Linke Option","3.444","3.444","4.694","1","Rechte Option","9.592","9.592","10.501","1","Linke Option","6.49","6.49","8.176","1","Linke Option","6.44","6.44","8.882","1","Rechte Option","13.173","13.173","14.115","1","Linke Option","4.482","4.482","5.531","1","Linke Option","5.599","5.599","6.839","1","Rechte Option","5.735","5.735","6.778","1","Rechte Option","5.778","5.778","8.451","1","Linke Option","7.275","7.275","9.855","1","Rechte Option","5.073","5.073","5.929","1","Rechte Option","4.896","4.896","7.608","1","Rechte Option","6.076","6.076","7.518","1","Rechte Option","5.455","5.455","6.57","1","Linke Option","8.187","8.187","9.395","1","Rechte Option","10.444","10.444","11.304","1","weiblich","35","0","24","0","1","1","0","0","0","0","1","1","1","1","1","0","1","0","1","0","0","1","1","1","1","0","0","13","17","15","21","10","24","2","5","22","1","11","8","23","9","18","3","6","7","4","14","20","19","16","12","NA"
"18","2021-07-16 14:54:19","2021-07-16 14:58:02","IP Address","100","223","True","2021-07-16 14:58:03","R_10PCm68WaXWbuGm","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","2.968","2.968","4.032","1","Linke Option","2.464","2.464","4.283","1","Linke Option","1.282","4.444","5.944","3","Linke Option","2.861","2.861","4.63","1","Linke Option","2.762","2.762","4.019","1","Rechte Option","1.881","1.881","2.714","1","Linke Option","4.293","4.293","5.59","1","Linke Option","3.164","3.164","4.777","1","Linke Option","1.629","1.629","2.814","1","Linke Option","2.294","2.294","4.241","1","Rechte Option","2.395","2.395","3.338","1","Rechte Option","2.996","2.996","4.076","1","Linke Option","1.058","1.058","3.384","1","Linke Option","2.11","2.11","3.447","1","Rechte Option","2.198","2.198","3.479","1","Linke Option","1.787","1.787","2.979","1","Linke Option","1.489","1.489","2.707","1","Rechte Option","2.066","2.066","3.025","1","Linke Option","2.267","2.267","3.237","1","Rechte Option","2.463","2.463","3.633","1","Linke Option","2.3","2.3","3.557","1","Rechte Option","3.118","3.118","4.353","1","Linke Option","3.028","3.028","4.943","1","Rechte Option","1.698","4.018","5.973","2","männlich","35","0","24","1","1","0","1","0","1","0","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","0","0","9","2","17","3","10","22","12","1","20","8","24","5","16","4","19","18","14","21","11","6","7","15","23","13","NA"
"19","2021-07-16 14:54:17","2021-07-16 15:01:44","IP Address","100","447","True","2021-07-16 15:01:44","R_03caTLku0cVolIB","anonymous","DE","Ich stimme zu","Rechte Option","Rechte Option","4.598","4.598","12.303","1","Linke Option","6.762","6.762","7.755","1","Rechte Option","5.267","5.267","8.091","1","Rechte Option","7.584","7.636","8.337","2","Rechte Option","7.316","7.316","8.702","1","Linke Option","3.949","3.949","5.174","1","Rechte Option","5.943","5.943","6.64","1","Rechte Option","5.769","6.958","8.147","2","Rechte Option","5.633","5.633","7.09","1","Linke Option","4.689","6.134","7.644","2","Linke Option","10.392","10.392","12.345","1","Linke Option","13.008","13.008","19.225","1","Rechte Option","5.62","5.62","6.576","1","Rechte Option","3.857","3.857","5.082","1","Rechte Option","7.473","7.473","9.627","1","Linke Option","6.472","7.336","7.782","2","Rechte Option","5.3","5.3","6.053","1","Linke Option","5.065","5.065","5.983","1","Rechte Option","8.7","8.7","10.315","1","Linke Option","6.162","6.162","9.517","1","Rechte Option","5.772","5.772","6.88","1","Linke Option","9.98","9.98","11.745","1","Linke Option","11.537","11.537","13.022","1","Linke Option","4.04","4.04","5.264","1","männlich","21","1","24","1","0","1","0","1","0","1","1","0","1","1","0","0","0","1","0","0","0","1","0","1","1","0","1","7","15","4","19","5","18","22","21","20","24","10","3","23","8","11","6","17","9","14","2","13","12","1","16","NA"
"20","2021-07-16 13:45:27","2021-07-16 15:03:05","IP Address","100","4657","True","2021-07-16 15:03:06","R_1dskQkeN12PocxK","anonymous","DE","Ich stimme zu","Linke Option","Linke Option","1.268","1.47","4.342","2","Linke Option","1.024","8.209","8.875","6","Linke Option","1.821","2.007","3.022","2","Linke Option","4.497","5.454","8.833","4","Linke Option","5.763","5.973","8.156","2","Rechte Option","2.909","4.853","5.509","3","Rechte Option","1.258","2.644","3.5","4","Rechte Option","1.392","9.883","10.539","4","Rechte Option","3.092","3.325","4.605","2","Linke Option","1.628","1.7","2.9","2","Rechte Option","59.081","63.37","64.181","5","Linke Option","4.841","5.043","7.294","2","Rechte Option","1.863","2.056","2.826","2","Rechte Option","1.278","11.741","15.983","3","Rechte Option","7.272","7.482","8.252","2","Rechte Option","0.25","15.513","16.262","17","Rechte Option","3.933","4.145","4.905","2","Linke Option","3.331","3.507","6.179","2","Rechte Option","0.795","2.898","3.754","3","Linke Option","7.032","8.823","10.783","3","Linke Option","1.583","20.505","21.222","4","Rechte Option","4.656","4.841","8.32","2","Linke Option","3.047","4.634","6.191","4","Rechte Option","0.616","15.184","15.88","5","männlich","28","0","24","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","1","1","1","0","9","18","8","14","2","23","22","17","12","10","15","5","13","16","4","3","1","11","24","19","20","6","7","21","NA"
"21","2021-07-16 14:53:45","2021-07-16 15:05:10","IP Address","100","684","True","2021-07-16 15:05:10","R_2YKACzjtuy7jPoE","anonymous","DE","Ich stimme zu","Rechte Option","Rechte Option","5.049","23.827","26.439","2","Rechte Option","4.072","4.072","5.164","1","Rechte Option","4.363","4.363","7.159","1","Linke Option","7.601","7.601","11.517","1","Rechte Option","3.088","3.088","9.277","1","Rechte Option","3.599","3.599","5.629","1","Rechte Option","4.332","4.332","6.473","1","Linke Option","14.828","14.828","16.313","1","Linke Option","7.618","7.618","8.83","1","Linke Option","7.884","7.884","9.337","1","Linke Option","3.804","3.804","6.264","1","Rechte Option","8.565","8.565","9.497","1","Linke Option","4.729","4.729","7.389","1","Linke Option","15.668","15.668","16.961","1","Linke Option","4.92","4.92","6.436","1","Linke Option","4.832","4.832","6.212","1","Rechte Option","7.276","7.276","10.641","1","Linke Option","4.329","4.329","6.302","1","Rechte Option","5.076","5.076","7.689","1","Linke Option","5.279","5.279","7.835","1","Rechte Option","4.806","4.806","5.826","1","Linke Option","5.286","5.286","8.378","1","Rechte Option","6.026","6.026","53.316","1","Linke Option","4.347","6.379","8.199","2","weiblich","22","1","24","0","0","1","0","1","1","0","1","1","0","0","0","1","1","0","0","0","0","0","1","0","1","0","1","5","21","23","19","9","20","14","22","24","3","8","6","13","16","7","15","2","11","4","12","17","10","1","18","NA"
"22","2021-07-16 15:07:58","2021-07-16 15:12:11","IP Address","100","253","True","2021-07-16 15:12:12","R_yjWRzuoH90YaiVH","anonymous","DE","Ich stimme zu","Rechte Option","Rechte Option","2.765","2.765","3.552","1","Rechte Option","5.336","5.336","6.178","1","Rechte Option","4.362","4.362","5.337","1","Rechte Option","4.555","4.555","5.219","1","Linke Option","4.358","4.358","5.401","1","Rechte Option","4.134","4.134","4.949","1","Linke Option","3.25","3.25","4.67","1","Rechte Option","5.69","5.69","6.489","1","Rechte Option","8.325","8.325","9.267","1","Linke Option","6.294","6.294","7.214","1","Rechte Option","4.19","4.19","5.119","1","Linke Option","21.021","21.021","22.36","1","Linke Option","3.438","3.438","4.237","1","Rechte Option","5.372","5.372","6.995","1","Rechte Option","3.939","3.939","6.346","1","Linke Option","4.92","4.92","6.275","1","Rechte Option","4.291","4.291","5.364","1","Rechte Option","3.678","3.678","4.811","1","Rechte Option","6.108","6.108","6.818","1","Linke Option","4.576","4.576","5.742","1","Linke Option","3.512","3.512","4.539","1","Rechte Option","5.89","5.89","6.783","1","Rechte Option","3.911","3.911","4.696","1","Rechte Option","4.466","4.466","5.172","1","männlich","55","1","24","0","1","0","0","0","1","0","1","0","0","1","1","1","0","0","1","1","1","1","0","1","0","0","1","17","5","10","13","7","16","15","20","1","11","22","2","12","18","19","3","4","6","9","23","21","8","14","24","NA"
"23","2021-07-16 15:24:20","2021-07-16 15:30:43","IP Address","100","382","True","2021-07-16 15:30:43","R_1K8vA5qVpWBGiRO","anonymous","DE","Ich stimme zu","Linke Option","Linke Option","11.318","11.318","13.821","1","Rechte Option","4.488","4.488","5.682","1","Rechte Option","3.713","5.162","7.43","2","Rechte Option","3.002","3.002","4.395","1","Linke Option","7.134","7.134","8.514","1","Linke Option","4.944","4.944","6.97","1","Linke Option","5.168","5.168","6.445","1","Linke Option","4.483","4.483","6.619","1","Linke Option","2.316","2.316","4.235","1","Linke Option","1.984","5.464","6.275","3","Rechte Option","2.801","2.801","3.896","1","Rechte Option","6.141","6.141","7.277","1","Rechte Option","2.768","2.768","4.2","1","Rechte Option","5.079","5.079","6.302","1","Rechte Option","3.297","3.297","4.455","1","Rechte Option","8.905","8.905","10.168","1","Rechte Option","4.524","4.524","5.598","1","Linke Option","4.204","4.204","5.525","1","Rechte Option","4.087","5.026","6.317","2","Linke Option","3.741","4.99","6.03","2","Rechte Option","3.32","3.32","4.574","1","Linke Option","7.134","7.134","8.462","1","Linke Option","4.283","4.283","5.856","1","Rechte Option","2.845","4.249","5.525","2","weiblich","31","0","24","1","0","1","0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","0","0","0","0","9","24","4","20","3","18","2","6","19","16","13","12","5","22","11","1","23","21","10","8","15","7","17","14","NA"
"24","2021-07-16 15:31:18","2021-07-16 15:38:38","IP Address","100","439","True","2021-07-16 15:38:38","R_1OwPkWzQPAFRWQ7","anonymous","DE","Ich stimme zu","Rechte Option","Linke Option","3.478","3.478","4.606","1","Linke Option","2.777","2.777","4.217","1","Rechte Option","4.244","4.244","6.514","1","Linke Option","13.003","17.406","19.769","2","Linke Option","4.259","4.259","5.539","1","Rechte Option","7.779","7.779","8.905","1","Rechte Option","5.166","5.166","6.586","1","Rechte Option","4.455","4.455","5.713","1","Linke Option","5.761","5.761","8.748","1","Rechte Option","5.482","5.482","7.02","1","Linke Option","6.606","6.606","7.785","1","Linke Option","3.907","3.907","5.872","1","Rechte Option","3.697","3.697","7.436","1","Rechte Option","8.151","8.151","9.224","1","Rechte Option","13.1","17.511","18.634","3","Linke Option","5.943","5.943","8.753","1","Rechte Option","6.074","6.074","7.884","1","Linke Option","9.468","9.468","11.978","1","Rechte Option","3.216","3.216","5.308","1","Linke Option","5.278","6.192","7.354","2","Rechte Option","3.87","3.87","5.864","1","Rechte Option","5.884","5.884","6.97","1","Linke Option","4.607","4.607","6.166","1","Linke Option","4.885","4.885","7.02","1","weiblich","27","0","24","0","1","1","0","0","0","0","0","0","1","1","0","1","1","1","1","0","1","1","0","1","0","1","0","6","18","20","4","13","16","15","17","3","24","23","21","2","14","1","8","12","9","7","19","10","5","22","11","NA"
"25","2021-07-16 15:35:04","2021-07-16 15:38:44","IP Address","100","219","True","2021-07-16 15:38:44","R_1NraiQyJcN1wy3d","anonymous","DE","Ich stimme zu","Linke Option","Linke Option","2.21","2.21","3.369","1","Rechte Option","2.029","2.029","3.02","1","Linke Option","2.01","4.518","5.321","4","Rechte Option","2.456","2.456","3.523","1","Rechte Option","3.911","4.709","5.683","2","Rechte Option","3.564","3.564","7.998","1","Linke Option","3.271","4.079","5.246","2","Rechte Option","1.843","1.843","3.313","1","Rechte Option","3.647","3.647","5.951","1","Linke Option","1.766","1.766","2.724","1","Linke Option","1.75","1.75","2.867","1","Linke Option","2.39","3.58","4.783","2","Rechte Option","1.661","1.661","2.744","1","Linke Option","2.047","2.047","3.09","1","Linke Option","2.228","2.228","3.873","1","Linke Option","2.464","3.225","4.524","2","Rechte Option","2.322","2.322","3.441","1","Rechte Option","2.377","2.377","3.973","1","Rechte Option","2.402","3.068","4.216","2","Rechte Option","2.196","2.196","4.197","1","Linke Option","1.721","1.721","3.232","1","Linke Option","3.824","3.824","5.344","1","Linke Option","1.939","3.226","4.378","2","Linke Option","2.403","2.403","3.391","1","weiblich","25","1","24","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","1","1","1","1","1","0","1","2","16","21","9","5","1","4","7","13","19","20","24","17","18","14","6","23","22","3","8","12","15","10","11","NA"
"26","2021-07-16 15:35:32","2021-07-16 15:41:33","IP Address","100","361","True","2021-07-16 15:41:33","R_3MroViwp2SKe1A9","anonymous","DE","Ich stimme zu","Linke Option","Linke Option","2.691","2.691","4.858","1","Rechte Option","2.245","2.245","2.998","1","Linke Option","2.991","2.991","4.466","1","Linke Option","2.483","2.483","3.689","1","Linke Option","2.747","2.747","3.743","1","Rechte Option","3.538","3.538","4.37","1","Linke Option","3.696","3.696","4.7","1","Rechte Option","3.419","3.419","6.214","1","Rechte Option","3.632","3.632","4.613","1","Rechte Option","2.269","2.269","3.053","1","Linke Option","3.462","3.462","6.594","1","Linke Option","2.876","2.876","4.289","1","Rechte Option","2.981","2.981","5.21","1","Linke Option","2.315","2.315","3.784","1","Rechte Option","2.218","2.218","3.386","1","Rechte Option","3.679","3.679","5.084","1","Rechte Option","3.383","3.383","9.06","1","Rechte Option","3.97","3.97","5.524","1","Rechte Option","7.937","7.937","9.891","1","Rechte Option","1.659","1.659","2.937","1","Linke Option","1.929","1.929","2.949","1","Rechte Option","2.947","2.947","4.994","1","Rechte Option","2.896","2.896","4.577","1","Rechte Option","2.701","2.701","3.517","1","männlich","28","1","24","0","1","0","0","1","1","1","1","1","1","1","0","0","1","1","1","0","0","0","0","0","1","0","1","13","19","2","12","11","14","17","4","23","18","5","7","6","9","16","15","3","8","1","22","21","24","10","20","NA"
"27","2021-07-16 15:43:11","2021-07-16 15:48:08","IP Address","100","297","True","2021-07-16 15:48:09","R_3mgCU6fyFcBlVqv","anonymous","DE","Ich stimme zu","Rechte Option","Rechte Option","1.84","1.84","3.448","1","Linke Option","4.035","4.035","5.553","1","Linke Option","2.924","2.924","4.331","1","Linke Option","2.711","2.711","3.971","1","Linke Option","5.765","5.765","7.011","1","Linke Option","2.798","2.798","4.352","1","Rechte Option","2.802","2.802","4.317","1","Rechte Option","2.653","2.653","3.989","1","Linke Option","3.141","3.141","4.7","1","Rechte Option","4.823","4.823","6.101","1","Linke Option","3.488","3.488","5.119","1","Linke Option","5.387","5.387","6.739","1","Rechte Option","3.526","3.526","4.933","1","Linke Option","3.129","3.129","4.303","1","Linke Option","7.474","7.474","9.13","1","Linke Option","4.53","4.53","6.928","1","Rechte Option","4.39","7.65","8.747","2","Rechte Option","2.749","2.749","4.163","1","Rechte Option","4.502","4.502","6.926","1","Linke Option","5.71","5.71","7.202","1","Linke Option","4.686","4.686","5.958","1","Rechte Option","3.72","3.72","5.091","1","Rechte Option","4.056","4.056","6.629","1","Linke Option","7.388","7.388","9.251","1","weiblich","34","0","24","0","0","0","0","0","0","0","1","1","1","1","1","1","0","1","1","0","0","1","0","0","1","0","0","19","8","13","20","18","5","10","17","12","6","16","11","24","22","4","3","14","9","2","7","21","15","23","1","NA"
